ID,serving
1088874,2.0
1620093,2.0
1621691,1.0
1783354,3.0
2152340,1.0
2197790,2.0
2520774,1.0
2632437,0.5
2757428,1.0
2790795,1.0
3072148,1.0
3229241,2.0
3389807,1.0
3929076,1.0
3996249,2.0
4092097,1.0
4178205,3.0
4423876,2.0
4434017,1.0
4553151,2.0
4816104,1.0
4920474,1.0
5037817,2.0
5113350,1.0
5143792,1.0
