ID,serving
1008334,1.0
1013006,1.0
1014842,1.0
1020179,2.0
1030748,3.0
1037371,1.0
1039626,1.0
1046916,1.0
1047115,1.0
1048367,1.0
1067472,1.0
1068793,1.0
1078463,1.0
1088942,1.0
1095140,1.0
1096572,3.0
1100112,1.0
1108378,2.0
1115606,2.0
1120034,1.0
1126516,1.0
1141046,1.0
1142687,1.0
1169289,1.0
1172670,1.0
1227874,1.0
1234030,2.0
1234638,1.0
1285198,1.0
1299633,1.0
1318489,2.0
1352887,1.0
1356634,1.0
1367944,1.0
1408694,1.0
1436696,1.0
1449191,1.0
1453489,1.0
1457436,1.0
1463225,4.0
1463495,1.0
1463936,1.0
1469904,0.5
1473318,1.0
1490175,1.0
1493155,1.0
1499902,1.0
1504193,1.0
1504476,1.0
1507468,1.0
1515370,1.0
1518522,1.0
1528837,2.0
1530585,1.0
1535861,1.0
1541278,1.0
1548025,1.0
1558098,1.0
1560846,1.0
1570138,1.0
1571494,1.0
1574761,1.0
1581119,1.0
1581570,1.0
1584695,2.0
1586232,1.0
1596188,1.0
1596856,1.0
1600724,1.0
1626016,1.0
1631412,1.0
1634859,1.0
1638821,1.0
1640576,3.0
1645015,1.0
1648379,1.0
1649115,1.0
1665531,1.0
1677144,1.0
1677222,1.0
1678673,1.0
1685572,1.0
1686148,1.0
1707372,1.0
1711447,1.0
1713018,2.0
1718256,1.0
1721836,1.0
1725532,2.0
1734578,2.0
1747686,0.5
1761472,2.0
1769245,1.0
1776782,1.0
1792136,1.0
1803171,1.0
1816849,3.0
1817934,1.0
1825166,1.0
1841611,1.0
1843502,2.0
1844071,1.0
1852796,2.0
1862059,3.0
1880305,1.0
1887346,1.0
1909273,1.0
1919088,1.0
1928035,1.0
1930278,1.0
1932181,1.0
1941675,0.5
1941744,1.0
1949540,1.0
1954580,1.0
1955144,1.0
1970417,0.5
1971162,1.0
1971791,1.0
1981497,2.0
1994625,1.0
2009194,2.0
2009817,1.0
2018344,1.0
2023201,1.0
2023295,1.0
2026477,1.0
2036193,1.0
2038744,1.0
2051189,1.0
2062083,1.0
2072621,1.0
2097261,1.0
2103167,1.0
2108879,1.0
2113672,1.0
2119998,1.0
2127087,1.0
2140640,2.0
2141609,1.0
2141924,1.0
2143586,1.0
2146156,1.0
2156564,1.0
2160943,2.0
2179115,1.0
2191873,1.0
2191930,1.0
2197635,2.0
2202381,1.0
2211153,2.0
2215903,1.0
2219587,1.0
2242981,1.0
2244859,1.0
2244977,1.0
2247678,1.0
2286876,1.0
2287411,1.0
2299484,1.0
2307192,1.0
2317789,1.0
2331320,1.0
2338665,1.0
2357992,1.0
2359197,1.0
2363046,2.0
2372685,1.0
2374551,1.0
2377875,1.0
2384196,1.0
2392740,1.0
2399142,1.0
2425548,0.5
2432993,1.0
2440550,1.0
2444895,1.0
2454095,1.0
2465306,1.0
2475485,1.0
2479971,1.0
2485606,1.0
2489907,1.0
2498888,1.0
2502581,1.0
2518755,1.0
2521491,1.0
2537733,1.0
2543931,1.0
2547579,1.0
2553308,1.0
2554890,1.0
2555296,3.0
2558981,1.0
2563323,2.0
2572209,1.0
2572954,1.0
2577688,2.0
2596250,1.0
2597735,1.0
2606070,1.0
2607315,2.0
2611688,0.5
2614544,1.0
2619428,2.0
2625771,2.0
2626744,2.0
2644168,1.0
2646061,1.0
2647062,1.0
2656510,1.0
2659044,1.0
2672021,1.0
2678273,2.0
2704498,1.0
2706300,1.0
2709296,1.0
2713938,1.0
2737858,1.0
2737893,2.0
2745506,1.0
2752614,1.0
2762444,1.0
2783444,1.0
2795537,2.0
2830644,1.0
2843431,1.0
2864463,1.0
2876819,2.0
2885388,2.0
2910930,1.0
2919481,2.0
2923894,1.0
2937344,1.0
2939801,1.0
2943184,1.0
2946842,1.0
2951428,2.0
2961548,1.0
2964070,1.0
2965562,1.0
2993379,2.0
3000680,2.0
3018222,1.0
3028581,1.0
3040206,2.0
3045850,1.0
3076290,1.0
3083840,1.0
3089756,2.0
3090986,1.0
3096259,1.0
3101918,2.0
3109506,2.0
3115771,1.0
3120687,4.0
3130062,1.0
3143507,1.0
3144882,1.0
3149719,1.0
3154563,1.0
3154887,1.0
3167240,2.0
3167343,1.0
3170844,1.0
3182360,1.0
3189625,1.0
3193229,1.0
3203149,1.0
3210052,1.0
3233708,1.0
3237831,1.0
3243061,1.0
3249219,2.0
3250627,1.0
3276299,1.0
3293021,1.0
3293202,1.0
3295214,1.0
3298764,2.0
3305352,2.0
3305667,1.0
3308817,2.0
3315948,1.0
3326524,1.0
3333644,1.0
3353857,2.0
3353895,2.0
3356874,1.0
3358319,1.0
3370504,1.0
3377981,1.0
3378102,2.0
3383578,1.0
3394141,3.0
3416219,1.0
3427974,1.0
3443103,1.0
3453909,1.0
3458462,1.0
3464650,3.0
3469816,1.0
3472673,2.0
3478347,1.0
3485860,1.0
3487379,1.0
3497310,1.0
3512340,1.0
3529688,1.0
3533303,1.0
3540190,2.0
3541124,1.0
3560227,1.0
3562161,1.0
3575091,2.0
3578968,1.0
3580391,1.0
3581132,3.0
3585722,1.0
3586518,1.0
3603621,2.0
3605125,1.0
3606830,1.0
3623819,1.0
3637214,2.0
3640985,2.0
3649432,0.5
3652174,1.0
3680312,1.0
3681321,1.0
3688751,2.0
3703751,1.0
3704402,1.0
3723387,1.0
3731836,1.0
3738457,2.0
3745709,1.0
3748628,1.0
3752838,1.0
3757501,1.0
3761327,0.5
3766709,1.0
3780467,2.0
3786687,1.0
3795702,2.0
3805841,1.0
3809804,3.0
3811852,1.0
3820267,1.0
3826335,1.0
3858229,1.0
3866090,1.0
3873937,2.0
3879914,1.0
3882359,2.0
3886765,1.0
3904551,1.0
3907569,1.0
3918396,1.0
3926207,1.0
3929398,1.0
3932680,1.0
3960706,1.0
3988097,1.0
3995585,1.0
4006894,1.0
4012204,1.0
4020553,1.0
4027276,1.0
4035223,1.0
4035458,1.0
4042575,1.0
4047062,0.5
4048614,3.0
4060643,1.0
4063823,1.0
4073769,3.0
4083568,1.0
4105217,1.0
4106824,1.0
4113265,1.0
4114489,2.0
4114527,1.0
4115717,1.0
4117736,1.0
4118845,1.0
4142845,1.0
4147684,1.0
4154114,1.0
4160586,2.0
4162983,1.0
4167544,2.0
4168790,1.0
4170499,1.0
4177305,1.0
4185508,1.0
4186738,1.0
4196272,1.0
4218296,1.0
4221956,1.0
4240596,3.0
4272555,1.0
4278941,1.0
4282895,1.0
4299394,1.0
4301050,1.0
4311013,2.0
4319201,1.0
4322050,1.0
4325032,2.0
4329576,2.0
