ID,serving
1100151,1.0
1322032,1.0
1672383,1.0
1746011,1.0
1752188,1.0
1971907,1.0
2030316,2.0
2128179,2.0
2908379,1.0
2913023,3.0
3863885,0.5
4013163,1.0
4634994,0.25
5192483,1.0
5235773,2.0
