ID,serving
1043071,1.0
1191880,1.0
1331504,1.0
1365565,1.0
1540573,1.0
1543014,1.0
1742343,0.25
2241676,2.0
2323199,1.0
2329655,1.0
2370816,1.0
2396521,0.5
2744523,1.0
2936470,1.0
2986896,1.0
2989923,1.0
3300400,1.0
3358035,1.0
3445553,1.0
3575559,1.0
3894893,1.0
3989750,2.0
3997891,3.0
4079516,2.0
4128444,1.0
4251921,1.0
4472290,1.0
4582232,2.0
4615089,0.25
4959922,0.25
5013529,1.0
5397637,0.25
5519128,1.0
5527265,0.5
5814778,0.25
5885437,1.0
6020493,1.0
6022145,0.25
